,age,job,marital,education,balance,housing,loan,day,month,duration,campaign,previous,y
546,59,1,0,3,124,1,0,6,8,26,1,0,0
547,45,1,1,1,82,1,0,6,8,250,1,0,0
548,36,6,1,2,107,1,0,6,8,146,1,0,0
549,56,7,1,1,473,1,0,6,8,416,1,0,0
550,42,7,0,1,372,1,1,6,8,121,2,0,0
551,30,0,1,1,46,1,0,6,8,114,2,0,0
552,30,8,2,2,34,1,0,6,8,289,1,0,0
553,47,6,1,3,935,1,0,6,8,225,1,0,0
554,33,1,1,1,-10,1,0,6,8,123,1,0,0
555,36,0,1,1,-106,1,0,6,8,130,2,0,0
556,39,7,0,0,471,1,0,6,8,161,2,0,0
557,56,0,0,1,778,1,0,6,8,149,2,0,0
558,39,1,0,3,170,1,0,6,8,268,2,0,0
559,42,9,1,1,315,1,0,6,8,259,2,0,0
560,52,1,1,1,3165,0,0,6,8,26,1,0,0
561,36,0,0,1,131,1,0,6,8,153,1,0,0
562,35,2,1,1,204,1,0,6,8,424,2,0,0
563,47,9,1,1,83,1,0,6,8,179,2,0,0
564,59,7,0,1,0,1,1,6,8,97,1,0,0
566,38,4,1,3,1759,1,0,6,8,440,1,0,0
567,46,10,1,1,-125,1,0,6,8,23,1,0,0
568,34,1,1,1,0,0,0,6,8,195,1,0,0
570,38,9,1,3,573,1,0,6,8,87,1,0,0
571,56,1,1,1,1602,1,0,6,8,427,1,0,0
572,41,1,2,0,-137,1,1,6,8,189,1,0,0
573,52,9,1,3,0,0,0,6,8,195,1,0,0
574,54,7,1,1,193,0,0,6,8,179,1,0,0
575,61,5,1,1,195,1,1,6,8,179,1,0,0
576,53,2,1,1,288,0,0,6,8,69,1,0,0
577,47,9,1,1,19,1,0,6,8,105,2,0,0
578,53,1,1,0,25,1,0,6,8,266,3,0,0
579,46,7,1,1,216,1,0,6,8,524,2,0,0
580,39,1,0,0,190,1,1,6,8,96,2,0,0
581,56,9,0,1,99,1,0,6,8,155,2,0,0
582,55,7,0,0,2298,1,0,6,8,162,2,0,0
583,44,4,1,2,17,1,0,6,8,352,2,0,0
584,37,9,1,0,0,1,0,6,8,76,4,0,0
585,35,1,1,0,0,1,0,6,8,154,2,0,0
586,55,1,1,1,840,1,0,6,8,310,2,0,0
587,37,7,1,1,358,1,0,6,8,390,3,0,0
588,30,9,2,1,0,1,0,6,8,369,1,0,0
589,37,1,1,0,-325,1,1,6,8,112,2,0,0
590,36,9,2,1,-15,1,0,6,8,341,3,0,0
591,38,9,1,1,581,1,0,6,8,79,1,0,0
593,48,5,1,1,74,0,1,6,8,315,1,0,0
594,55,7,0,1,141,1,0,6,8,262,2,0,0
595,28,7,0,1,89,0,0,6,8,174,2,0,0
596,54,7,1,1,0,1,0,6,8,138,3,0,0
597,30,1,1,1,450,0,0,6,8,526,2,0,0
598,48,9,1,2,310,0,0,6,8,135,1,0,0
599,31,6,1,1,0,1,0,6,8,36,5,0,0
601,37,1,1,1,395,1,0,6,8,219,2,0,0
602,37,7,2,3,-118,1,0,6,8,147,2,0,0
603,56,1,1,0,5,1,1,6,8,407,2,0,0
604,51,1,1,1,50,1,1,6,8,121,1,0,0
605,39,1,1,1,285,1,1,6,8,209,1,0,0
606,49,9,1,3,15,0,0,6,8,92,2,0,0
607,51,1,1,0,653,1,1,6,8,208,1,0,0
608,43,6,1,1,918,1,0,6,8,193,1,0,0
609,32,7,1,1,243,1,1,6,8,144,1,0,0
610,29,9,2,2,405,1,0,6,8,65,1,0,0
611,48,4,0,2,1328,1,0,6,8,339,1,0,0
612,55,7,1,0,255,1,0,6,8,285,1,0,0
613,53,1,1,1,3397,1,0,6,8,231,1,0,0
614,47,9,1,3,2106,1,0,6,8,168,1,0,0
615,39,4,1,2,2877,1,0,6,8,278,1,0,0
616,31,1,2,2,60,1,1,6,8,389,1,0,0
617,39,1,1,0,2226,1,0,6,8,158,1,0,0
618,40,1,1,0,2880,1,0,6,8,145,2,0,0
619,40,9,2,3,-5,1,0,6,8,78,2,0,0
620,48,9,1,1,147,0,0,6,8,142,3,0,0
621,33,9,0,1,7,1,1,6,8,87,1,0,0
622,40,9,1,1,109,1,0,6,8,147,2,0,0
623,59,5,1,0,-119,1,0,6,8,289,1,0,0
625,31,4,2,2,1852,1,0,6,8,170,3,0,0
627,54,9,0,1,21,1,0,6,8,381,2,0,0
628,34,0,2,3,2434,1,0,6,8,218,4,0,0
629,32,9,1,1,90,1,1,6,8,57,2,0,0
631,32,0,2,2,395,1,0,6,8,241,3,0,0
632,42,1,1,0,15,1,0,6,8,230,1,0,0
633,33,7,1,2,85,0,0,6,8,262,3,0,0
634,52,2,1,2,-184,1,1,6,8,392,2,0,0
635,52,7,1,1,660,0,0,6,8,201,2,0,0
636,52,1,0,0,-183,1,0,6,8,145,1,0,0
637,30,10,0,1,1144,1,0,6,8,252,1,0,0
638,44,7,0,1,1,1,0,6,8,235,4,0,0
639,35,0,1,1,69,1,1,6,8,235,2,0,0
640,55,4,2,1,220,1,0,6,8,328,2,0,0
641,33,1,1,0,332,1,0,6,8,116,2,0,0
642,37,1,2,1,240,1,0,6,8,246,1,0,0
643,42,9,2,1,0,1,0,6,8,293,1,0,0
644,43,10,1,1,0,1,0,6,8,37,2,0,0
645,38,2,1,2,898,1,0,6,8,132,2,0,0
646,37,9,1,1,123,1,1,6,8,530,2,0,0
647,31,8,2,1,252,1,0,6,8,175,3,0,0
648,41,4,1,2,65,1,0,6,8,524,2,0,0
649,41,9,1,1,-366,1,1,6,8,29,3,0,0
650,29,8,2,1,209,1,0,6,8,311,2,0,0
651,38,0,2,1,221,1,0,6,8,211,2,0,0
652,44,6,0,2,4,1,0,6,8,312,3,0,0
653,39,0,1,1,104,1,0,6,8,412,1,0,0
654,28,9,2,1,312,1,0,6,8,392,1,0,0
655,33,1,1,1,-349,1,0,6,8,191,1,0,0
656,41,7,1,3,4,0,0,6,8,284,2,0,0
657,40,1,1,0,-322,1,1,6,8,144,1,0,0
658,29,0,1,1,-150,1,0,6,8,328,1,0,0
659,38,4,1,3,1349,1,0,6,8,100,1,0,0
660,32,0,1,2,281,1,0,6,8,226,1,0,0
661,45,7,1,1,1259,1,0,6,8,507,1,0,0
662,33,0,2,1,101,1,0,6,8,392,1,0,0
664,41,2,1,3,89,1,0,6,8,333,2,0,0
665,41,1,1,1,140,1,0,6,8,311,3,0,0
666,35,0,2,1,148,1,0,6,8,128,2,0,0
667,40,9,2,1,200,1,0,6,8,322,2,0,0
668,60,6,1,0,46,1,0,6,8,202,4,0,0
669,47,7,0,1,201,1,0,6,8,92,2,0,0
671,31,1,2,1,0,1,0,6,8,273,2,0,0
672,49,6,1,1,1,1,0,6,8,260,3,0,0
673,29,1,1,1,43,1,0,6,8,268,2,0,0
674,31,4,2,2,-173,1,0,6,8,396,2,0,0
675,38,4,1,2,389,1,0,6,8,262,1,0,0
676,37,1,1,0,215,1,1,6,8,308,3,0,0
677,35,9,1,1,-131,1,0,6,8,467,2,0,0
678,31,4,2,1,783,1,0,6,8,320,1,0,0
679,41,0,1,1,0,1,0,6,8,160,3,0,0
680,46,7,1,3,80,1,0,6,8,245,2,0,0
681,40,7,0,1,105,1,0,6,8,189,2,0,0
682,29,0,1,1,182,1,1,6,8,477,1,0,0
683,49,0,1,1,82,1,0,6,8,310,1,0,0
684,42,4,1,2,0,1,0,6,8,65,3,0,0
685,54,7,1,1,510,1,0,6,8,196,2,0,0
686,40,4,2,2,242,1,0,6,8,221,2,0,0
687,53,0,1,1,244,1,1,6,8,197,2,0,0
688,49,4,1,2,92,1,0,6,8,221,2,0,0
689,40,1,1,0,0,1,0,6,8,64,2,0,0
690,29,8,2,1,948,1,0,6,8,75,2,0,0
691,36,1,1,0,23,1,0,6,8,400,2,0,0
692,37,9,1,1,710,1,0,6,8,378,3,0,0
693,39,7,1,1,1205,1,0,6,8,118,2,0,0
695,44,2,1,2,1631,1,0,6,8,346,2,0,0
696,40,0,1,1,6,1,0,6,8,60,3,0,0
697,49,1,1,1,26,1,0,6,8,276,2,0,0
698,30,9,2,3,-48,1,0,6,8,152,2,0,0
699,57,4,1,2,2142,1,0,6,8,251,3,0,0
700,24,7,2,1,77,1,1,6,8,390,2,0,0
701,46,1,1,3,401,1,0,6,8,306,2,0,0
702,33,0,1,1,21,0,0,6,8,189,3,0,0
703,43,7,0,1,0,1,0,6,8,125,2,0,0
704,43,0,2,1,-497,1,0,6,8,234,2,0,0
705,40,1,0,0,369,0,0,6,8,79,2,0,0
707,35,9,2,2,226,1,1,6,8,283,3,0,0
708,47,9,1,1,503,1,0,6,8,109,2,0,0
709,33,1,1,1,372,1,0,6,8,132,2,0,0
710,31,0,1,1,0,1,1,6,8,144,2,0,0
711,40,1,0,1,0,1,0,6,8,121,2,0,0
712,36,2,1,2,125,1,0,6,8,95,3,0,0
713,56,5,0,0,4,1,0,6,8,31,3,0,0
714,40,0,2,3,419,1,0,6,8,112,3,0,0
715,41,0,0,1,322,1,0,6,8,87,4,0,0
716,53,5,1,1,303,1,0,6,8,593,2,0,0
717,39,1,1,1,607,1,0,6,8,99,2,0,0
718,44,1,0,1,579,1,0,6,8,198,2,0,0
719,38,0,1,1,3047,1,0,6,8,285,2,0,0
720,54,9,0,1,83,1,0,6,8,190,3,0,0
721,58,4,1,2,68,1,0,6,8,172,5,0,0
722,52,1,1,0,58,1,0,6,8,213,3,0,0
723,28,0,2,1,251,1,0,6,8,178,2,0,0
724,36,1,1,1,688,1,0,6,8,174,2,0,0
725,60,5,1,0,364,1,0,6,8,631,2,0,0
726,42,7,0,1,55,1,0,6,8,176,5,0,0
727,42,0,1,1,101,1,0,6,8,32,3,0,0
729,51,1,0,0,325,1,0,6,8,254,2,0,0
730,49,1,1,0,198,1,0,6,8,200,2,0,0
731,47,2,1,3,209,1,0,6,8,135,2,0,0
732,37,1,1,1,183,1,0,6,8,112,4,0,0
733,34,4,1,2,105,1,0,6,8,314,3,0,0
734,35,7,1,1,109,1,0,6,8,597,3,0,0
735,35,1,2,1,376,1,1,6,8,207,3,0,0
736,40,1,1,0,-7,1,0,6,8,410,2,0,0
737,55,9,1,1,0,0,0,6,8,160,3,0,0
738,55,5,1,1,143,1,0,6,8,42,3,0,0
739,35,4,2,2,550,1,0,6,8,55,2,0,0
740,57,1,1,0,162,1,0,6,8,155,2,0,0
741,53,4,1,2,115,1,0,6,8,336,3,0,0
742,41,1,1,0,512,1,0,6,8,233,2,0,0
743,57,1,1,3,807,1,0,6,8,211,2,0,0
744,45,1,1,3,248,1,0,6,8,88,5,0,0
745,43,1,1,0,1211,1,0,6,8,208,3,0,0
746,56,6,1,3,7,0,0,6,8,305,2,0,0
747,31,2,1,2,281,1,0,6,8,206,2,0,0
748,37,1,2,1,88,1,0,6,8,128,2,0,0
749,30,4,1,2,32,1,0,6,8,122,3,0,0
750,30,0,2,1,115,1,0,6,8,66,3,0,0
751,54,1,1,1,254,1,0,6,8,66,2,0,0
752,36,4,1,2,144,1,0,6,8,164,2,0,0
753,55,10,1,2,383,0,0,6,8,343,3,0,0
754,37,0,2,1,569,1,1,6,8,126,2,0,0
755,38,3,1,1,0,1,0,6,8,59,3,0,0
759,37,9,1,1,-421,1,0,6,8,183,5,0,0
760,33,1,0,1,60,0,0,6,8,190,3,0,0
761,44,1,1,0,67,1,0,6,8,220,2,0,0
762,57,9,1,1,402,1,0,6,8,153,3,0,0
763,30,6,2,2,800,0,0,6,8,95,2,0,0
764,42,9,1,2,239,1,1,6,8,191,3,0,0
765,51,1,0,1,421,1,0,6,8,216,2,0,0
766,44,0,0,1,161,1,0,7,8,89,2,0,0
767,46,9,1,1,289,0,0,7,8,51,3,0,0
768,29,8,2,1,110,1,0,7,8,169,3,0,0
769,39,1,1,0,245,1,0,7,8,148,3,0,0
770,42,7,1,1,0,1,0,7,8,132,3,0,0
771,50,1,1,0,156,1,0,7,8,117,3,0,0
772,42,9,2,1,0,1,0,7,8,275,4,0,0
773,39,0,1,1,20,1,0,7,8,124,2,0,0
774,55,9,2,2,92,1,0,7,8,118,3,0,0
775,46,7,1,1,89,1,0,7,8,479,2,0,0
776,42,1,1,1,166,1,0,7,8,285,3,0,0
777,45,4,1,2,103,1,0,7,8,35,4,0,0
778,43,1,1,0,-454,1,0,7,8,322,2,0,0
779,42,0,1,1,445,1,0,7,8,202,2,0,0
781,47,1,1,1,1001,1,0,7,8,201,4,0,0
782,51,7,0,1,-69,1,0,7,8,216,3,0,0
783,38,9,2,1,42,1,0,7,8,195,2,0,0
784,57,9,1,3,1617,1,0,7,8,96,2,0,0
786,32,9,0,1,210,1,1,7,8,188,2,0,0
787,46,4,1,2,0,0,0,7,8,70,2,0,0
788,29,8,2,2,185,1,0,7,8,141,3,0,0
789,59,5,1,1,836,1,0,7,8,106,1,0,0
790,32,1,2,1,301,1,0,7,8,395,2,0,0
791,44,1,1,0,503,1,0,7,8,629,2,0,0
792,40,5,1,0,407,1,0,7,8,502,1,0,0
793,31,1,2,1,53,1,0,7,8,446,1,0,0
794,46,6,1,2,2303,1,0,7,8,241,1,0,0
795,43,4,1,2,144,1,0,7,8,131,3,0,0
796,34,7,1,1,205,1,0,7,8,312,1,0,0
798,30,1,0,1,251,1,1,7,8,120,2,0,0
799,56,5,1,1,0,1,0,7,8,333,4,0,0
800,29,9,1,1,8,0,0,7,8,113,1,0,0
801,40,1,0,1,139,1,0,7,8,91,1,0,0
802,36,7,1,1,184,1,0,7,8,128,3,0,0
803,37,1,2,1,238,1,0,7,8,200,2,0,0
804,35,0,1,1,0,0,0,7,8,326,1,0,0
805,35,1,1,0,0,1,0,7,8,292,1,0,0
806,47,7,1,0,222,1,0,7,8,68,1,0,0
807,31,7,1,1,414,1,0,7,8,215,1,0,0
808,56,5,2,0,223,1,0,7,8,97,1,0,0
809,57,9,1,1,197,0,0,7,8,32,1,0,0
810,36,1,1,1,-251,1,0,7,8,162,1,0,0
811,45,6,0,1,-139,1,0,7,8,152,3,0,0
812,47,1,1,3,733,1,0,7,8,268,1,0,0
813,29,9,2,2,0,1,0,7,8,104,2,0,0
816,31,1,2,0,435,1,0,7,8,159,2,0,0
818,37,9,2,2,147,0,0,7,8,416,2,0,0
819,30,9,2,2,3,1,0,7,8,174,1,0,0
820,58,7,0,1,1109,1,1,7,8,180,1,0,0
821,33,7,1,1,404,1,0,7,8,139,1,0,0
822,39,1,1,0,981,1,0,7,8,294,1,0,0
823,33,1,2,0,95,1,0,7,8,102,1,0,0
824,34,7,1,1,302,1,0,7,8,124,1,0,0
825,36,7,0,1,-290,1,1,7,8,128,1,0,0
826,37,7,2,1,259,1,0,7,8,130,1,0,0
827,35,1,1,1,527,1,1,7,8,143,1,0,0
828,55,5,1,1,102,1,0,7,8,74,1,0,0
829,34,4,2,2,872,1,0,7,8,105,2,0,0
830,40,4,0,2,490,1,0,7,8,477,2,0,0
831,42,1,2,0,19,1,0,7,8,158,1,0,0
832,37,1,1,1,16,1,0,7,8,250,1,0,0
833,42,4,1,2,386,1,0,7,8,168,1,0,0
834,35,9,2,1,539,1,0,7,8,520,1,0,0
835,44,9,0,1,-329,1,0,7,8,171,1,0,0
836,30,7,2,1,-174,1,0,7,8,113,1,0,0
837,45,2,1,1,68,1,0,7,8,254,1,0,0
838,35,1,2,3,-532,1,0,7,8,149,1,0,0
839,36,0,0,1,0,1,0,7,8,133,2,0,0
840,49,1,1,1,64,1,0,7,8,293,3,0,0
841,31,1,2,1,1415,1,0,7,8,485,1,0,0
842,31,9,2,1,147,1,0,7,8,374,1,0,0
844,37,7,2,1,-196,1,0,7,8,207,1,0,0
845,33,1,1,0,716,1,0,7,8,83,3,0,0
846,37,4,1,2,0,1,0,7,8,228,1,0,0
847,42,7,1,1,-246,1,0,7,8,149,1,0,0
848,56,1,1,1,-203,1,0,7,8,139,1,0,0
850,36,7,2,1,342,1,0,7,8,142,1,0,0
851,29,9,2,2,3,1,0,7,8,359,1,0,0
852,54,4,1,2,-248,1,1,7,8,112,1,0,0
854,43,1,0,1,370,1,0,7,8,216,1,0,0
855,47,0,2,1,594,1,0,7,8,161,1,0,0
856,47,1,1,1,387,1,0,7,8,122,2,0,0
858,40,1,1,1,563,1,0,7,8,615,1,0,0
859,33,7,0,1,392,1,1,7,8,254,1,0,0
860,33,5,1,1,165,0,0,7,8,111,1,0,0
861,53,0,0,3,236,1,0,7,8,354,1,0,0
862,37,7,1,0,52,1,0,7,8,359,1,0,0
863,40,4,2,2,1265,1,0,7,8,97,1,0,0
864,37,1,1,0,693,1,0,7,8,327,3,0,0
865,35,9,1,1,118,1,0,7,8,236,1,0,0
867,26,1,2,1,24,1,0,7,8,180,1,0,0
868,38,4,2,2,673,1,0,7,8,184,1,0,0
869,52,6,1,1,273,0,0,7,8,227,1,0,0
870,33,7,0,1,327,1,0,7,8,109,1,0,0
871,31,0,2,1,299,1,0,7,8,492,2,0,0
872,32,1,1,1,0,1,0,7,8,298,1,0,0
873,35,1,2,0,109,1,0,7,8,83,2,0,0
874,55,4,0,2,552,0,0,7,8,241,2,0,0
875,32,1,0,0,473,1,0,7,8,204,2,0,0
876,37,11,2,3,414,1,0,7,8,131,1,0,0
878,31,9,1,1,344,1,0,7,8,123,1,0,0
879,38,0,1,1,8,1,0,7,8,125,1,0,0
880,37,7,1,1,78,1,0,7,8,295,2,0,0
881,38,1,1,1,266,1,0,7,8,287,1,0,0
882,33,3,1,2,98,1,1,7,8,109,1,0,0
883,38,1,1,0,83,1,0,7,8,140,2,0,0
884,37,4,2,2,45,1,0,7,8,204,1,0,0
885,29,10,1,2,8,1,0,7,8,233,1,0,0
886,42,4,1,2,263,1,0,7,8,254,1,0,0
887,40,1,1,1,306,1,0,7,8,184,2,0,0
888,32,4,1,2,233,1,0,7,8,193,1,0,0
889,47,4,0,2,447,0,1,7,8,126,1,0,0
890,29,8,2,1,872,1,0,7,8,230,1,0,0
891,53,7,0,0,-291,1,1,7,8,591,1,0,1
892,31,7,1,2,309,1,1,7,8,294,1,0,0
893,59,1,1,1,202,1,0,7,8,173,1,0,0
894,29,2,1,0,56,1,1,7,8,336,1,0,0
895,59,1,1,0,229,1,1,7,8,19,1,0,0
896,44,1,1,0,143,1,0,7,8,153,1,0,0
898,49,0,1,1,326,1,0,7,8,99,2,0,0
899,43,1,1,1,167,1,0,7,8,243,1,0,0
900,52,0,2,1,545,1,0,7,8,260,1,0,0
901,40,0,1,1,2100,1,1,7,8,164,2,0,0
902,32,7,1,1,0,1,1,7,8,255,2,0,0
903,47,0,1,0,192,1,0,7,8,47,1,0,0
904,33,4,1,2,442,1,0,7,8,463,1,0,0
905,35,4,1,2,267,1,0,7,8,192,1,0,0
907,50,1,1,0,377,1,0,7,8,221,1,0,0
909,43,6,1,0,66,1,0,7,8,175,5,0,0
911,32,0,2,1,64,1,0,7,8,202,2,0,0
912,47,4,0,2,34,1,0,7,8,104,1,0,0
913,34,0,0,1,627,1,0,7,8,283,2,0,0
914,57,6,1,0,1013,1,0,7,8,448,1,0,0
915,43,0,2,1,140,1,0,7,8,127,1,0,0
917,28,1,2,1,97,1,0,7,8,67,1,0,0
918,38,1,1,3,5,1,0,7,8,221,2,0,0
919,37,10,0,1,74,1,0,7,8,150,1,0,0
921,41,9,1,1,169,1,0,7,8,296,2,0,0
922,37,6,1,2,444,1,0,7,8,401,2,0,0
923,30,7,2,2,542,1,0,7,8,435,2,0,0
924,32,1,1,1,-205,1,0,7,8,388,1,0,0
925,30,4,2,2,112,1,0,7,8,245,1,0,0
926,35,7,1,1,39,0,0,7,8,143,1,0,0
927,55,1,1,1,1268,1,0,7,8,223,2,0,0
928,52,1,1,1,-98,1,0,7,8,423,1,0,0
929,33,0,1,1,44,1,1,7,8,231,1,0,0
930,55,5,1,0,-90,1,1,7,8,634,2,0,0
931,33,1,1,1,0,0,0,7,8,107,1,0,0
932,40,1,1,1,-94,1,1,7,8,227,1,0,0
933,39,1,1,1,-345,1,0,7,8,69,1,0,0
935,39,1,1,0,20,1,0,7,8,109,1,0,0
936,49,1,1,1,90,1,0,7,8,127,1,0,0
937,52,0,1,1,31,1,0,7,8,120,1,0,0
938,27,4,2,2,134,1,1,7,8,68,3,0,0
939,26,7,1,1,0,1,0,7,8,180,2,0,0
940,40,1,1,1,61,1,0,7,8,112,3,0,0
941,47,1,1,1,-5,1,0,7,8,444,1,0,0
942,31,7,2,1,-45,0,0,7,8,246,2,0,0
943,53,1,2,1,156,1,1,7,8,259,4,0,0
944,31,7,1,1,564,1,0,7,8,223,3,0,0
945,33,0,1,1,-6,1,0,7,8,566,2,0,0
946,35,7,1,1,528,0,0,7,8,274,2,0,0
947,46,2,1,3,1481,1,0,7,8,49,3,0,0
948,31,4,1,1,2019,0,0,7,8,380,2,0,0
949,35,9,2,1,1855,1,0,7,8,138,1,0,0
950,29,4,1,1,147,1,1,7,8,376,2,0,0
951,51,9,1,1,220,1,0,7,8,421,2,0,0
952,33,1,1,0,198,1,0,7,8,121,2,0,0
953,37,4,1,2,115,0,0,7,8,36,1,0,0
954,43,0,2,3,87,1,0,7,8,328,2,0,0
955,42,9,1,2,644,1,0,7,8,19,1,0,0
957,57,5,1,1,502,1,0,7,8,229,3,0,0
958,38,7,1,1,-32,1,0,7,8,154,2,0,0
959,39,1,1,0,106,1,0,7,8,56,1,0,0
961,57,5,1,2,906,1,0,7,8,117,1,0,0
962,44,4,1,3,187,1,0,7,8,185,1,0,0
963,48,7,0,1,852,1,1,7,8,202,1,0,0
964,46,1,1,0,143,1,0,7,8,279,1,0,0
965,43,0,1,1,71,0,0,7,8,180,5,0,0
966,49,7,1,1,1496,1,0,7,8,218,4,0,0
967,29,7,2,1,703,1,0,7,8,129,5,0,0
968,53,1,1,1,732,1,0,7,8,530,2,0,0
969,30,7,2,1,21,1,0,7,8,104,2,0,0
970,41,4,0,1,276,1,0,7,8,60,1,0,0
971,33,9,1,1,0,1,0,7,8,432,1,0,0
972,47,1,1,0,550,1,0,7,8,113,1,0,0
973,58,5,1,1,268,1,0,7,8,516,1,0,0
974,31,10,1,1,-825,1,0,7,8,179,2,0,0
975,38,0,2,1,137,1,1,7,8,125,2,0,0
976,60,5,1,1,42,1,1,7,8,386,2,0,0
977,33,4,2,2,54,0,0,7,8,262,2,0,0
978,33,10,2,2,1716,1,0,7,8,396,2,0,0
979,52,0,1,0,270,1,0,7,8,294,2,0,0
980,42,1,1,0,803,1,0,7,8,171,2,0,0
981,30,9,2,1,102,1,0,7,8,614,2,0,0
982,33,2,0,2,188,1,0,7,8,118,3,0,0
983,46,0,0,1,207,1,0,7,8,485,4,0,0
984,51,1,1,0,1466,1,0,7,8,406,2,0,0
985,40,10,2,1,350,1,0,7,8,287,1,0,0
986,50,0,1,1,159,1,0,7,8,216,2,0,0
988,38,9,1,1,0,0,0,7,8,55,1,0,0
989,36,0,2,0,91,1,0,7,8,371,2,0,0
990,37,10,0,0,849,1,0,7,8,166,1,0,0
991,33,4,1,2,436,1,0,7,8,48,1,0,0
992,38,1,2,1,-1,1,0,7,8,72,1,0,0
993,52,1,1,2,297,1,0,7,8,55,1,0,0
994,29,1,1,1,313,1,1,7,8,144,1,0,0
995,37,1,1,0,310,1,0,7,8,474,1,0,0
996,34,0,1,1,475,1,0,7,8,559,1,0,0
997,43,1,1,0,61,1,0,7,8,261,1,0,0
999,33,9,2,1,56,0,0,7,8,236,2,0,0
1000,47,0,1,3,0,1,0,7,8,164,1,0,0
1001,50,9,1,1,73,0,0,7,8,93,1,0,0
1003,44,7,1,0,-79,1,0,7,8,179,2,0,0
1004,44,1,0,1,558,1,0,7,8,485,1,0,0
1005,30,7,2,1,342,1,0,7,8,206,2,0,0
1006,40,1,1,3,-4,1,0,7,8,311,1,0,0
1008,34,1,1,0,267,1,0,7,8,362,1,0,0
1009,53,7,1,0,46,1,0,7,8,274,1,0,0
1010,35,1,1,0,624,1,0,7,8,163,1,0,0
1011,34,9,0,1,1107,1,1,7,8,345,1,0,0
1012,39,0,2,1,573,1,0,7,8,329,1,0,0
1013,39,4,2,2,406,1,0,7,8,68,1,0,0
1014,52,7,0,1,220,1,0,7,8,143,3,0,0
1016,37,1,0,0,139,1,0,7,8,71,1,0,0
1017,39,0,1,1,367,1,0,7,8,106,1,0,0
1019,35,1,1,0,229,1,0,7,8,103,3,0,0
1020,36,2,1,2,1722,1,0,7,8,349,2,0,0
1021,48,9,1,1,-500,1,0,7,8,78,5,0,0
1022,31,0,0,1,308,1,0,7,8,194,1,0,0
1023,43,9,0,2,1026,1,1,7,8,224,5,0,0
1024,43,1,2,0,548,1,0,7,8,98,1,0,0
1025,39,1,1,1,356,1,1,7,8,607,1,0,0
1026,40,9,1,0,164,1,0,7,8,398,1,0,0
1027,58,4,1,2,211,0,0,7,8,103,2,0,0
1028,31,1,1,0,19,1,0,7,8,241,2,0,0
1029,41,1,1,1,108,1,1,7,8,203,1,0,0
1030,37,4,1,2,308,1,0,7,8,96,3,0,0
1031,44,7,0,1,7,1,1,7,8,238,3,0,0
1032,37,9,1,2,16,1,1,7,8,153,3,0,0
1033,39,1,1,0,867,1,0,7,8,481,1,0,0
1035,52,1,0,0,196,1,0,7,8,119,3,0,0
1036,29,1,2,0,365,1,1,7,8,245,2,0,0
1037,60,1,0,1,1310,0,0,7,8,152,2,0,0
1038,32,9,1,1,186,0,0,7,8,418,2,0,0
1039,50,7,2,0,148,1,0,7,8,198,2,0,0
1040,56,1,1,0,862,1,1,7,8,198,2,0,0
1041,48,0,1,1,359,1,0,7,8,374,1,0,0
1042,29,1,1,0,190,0,0,7,8,51,1,0,0
1043,40,1,1,1,4,1,1,7,8,263,1,0,0
1044,42,0,0,1,0,1,0,7,8,229,2,0,0
1045,34,1,1,1,42,1,0,7,8,154,2,0,0
1047,30,9,2,2,60,1,1,7,8,306,5,0,0
1048,51,4,1,0,98,1,0,7,8,114,2,0,0
1049,52,9,2,1,-181,1,0,7,8,94,2,0,0
1050,45,9,1,1,118,1,0,7,8,208,2,0,0
1051,41,1,1,1,-15,1,0,7,8,169,2,0,0
1052,27,8,2,1,671,1,0,7,8,332,2,0,0
1054,36,1,1,0,-20,1,0,7,8,353,3,0,0
1056,44,1,1,0,-171,1,0,7,8,441,2,0,0
1057,47,1,1,1,438,1,0,7,8,46,3,0,0
1058,40,1,1,1,316,1,0,7,8,266,2,0,0
1059,36,7,2,1,174,1,0,7,8,223,2,0,0
1060,46,1,1,1,442,1,0,7,8,105,2,0,0
1061,58,9,1,1,786,1,0,7,8,165,3,0,0
1062,30,9,0,2,-317,1,0,7,8,381,2,0,0
1063,43,1,1,1,667,1,0,7,8,228,3,0,0
1064,29,7,2,1,-158,1,0,7,8,128,2,0,0
1066,44,2,1,0,58,1,0,7,8,113,3,0,0
1067,44,7,0,1,396,1,1,7,8,396,4,0,0
1068,59,1,1,0,10,1,0,7,8,133,3,0,0
1069,39,4,2,3,2887,1,0,7,8,42,2,0,0
1070,42,4,1,1,0,0,0,7,8,234,4,0,0
1071,31,0,1,1,89,0,0,7,8,297,3,0,0
1072,29,11,2,0,50,1,0,7,8,50,2,0,0
1073,39,1,2,1,29,1,0,7,8,214,2,0,0
1074,44,1,1,0,420,1,0,7,8,110,2,0,0
1075,49,7,2,0,114,1,0,7,8,99,2,0,0
1076,39,3,1,1,365,1,0,7,8,274,4,0,0
1077,27,1,2,1,0,1,0,7,8,191,4,0,0
1078,56,4,1,0,-24,1,0,7,8,305,3,0,0
1079,43,9,1,2,743,1,0,7,8,134,2,0,0
1080,37,6,1,0,0,0,0,7,8,112,4,0,0
1081,54,9,2,1,99,1,0,7,8,283,3,0,0
1082,38,1,1,1,22,1,1,7,8,353,4,0,0
1083,31,1,1,0,251,1,0,7,8,212,2,0,0
1084,34,1,1,1,615,1,0,7,8,225,2,0,0
